PeakID,Timepoint,Amplitude,Position (px),Sigma (px),Instantaneous diffusion coefficient
773,365,2.0098008941433516,109.82120613443486,5.671088559845135,0.2794753500776781
775,366,2.657652635168972,108.9675388576614,4.8406309256709505,0.2623297452000254
777,367,3.124880243047015,108.32559500112717,4.374865109435668,0.24318375513441864
778,368,3.149024180313731,108.31353579399595,4.203182793711406,0.22211840182852732
780,369,2.9544064417204776,108.70631353167617,4.183952145440524,0.20025580266044998
782,370,2.8007914353019783,109.07914059880756,4.246481934948723,0.18105914998916486
785,371,2.6053610067925472,109.64647032883602,4.425704385452629,0.16536547978024527
787,372,2.4331881988941366,110.42017051428502,4.57424686723464,0.16155706788711935
789,373,2.287073158436449,110.8814076843873,4.716739306295423,0.17463289325906273
791,374,2.1360802179125713,111.5015153629272,4.8820665831874,0.18510773397802968
793,375,2.040218820926299,112.65486372644276,4.99011165827239,0.18445986081871438
795,376,2.0306648629539827,113.47583751857852,4.925905816827477,0.17068636178757765
797,377,2.1128807697168885,113.67412104074826,4.7034181720432455,0.14600899796108782
799,378,2.2586344755640804,113.92135507928802,4.510500742778826,0.12175586014607488
801,379,2.449202410439621,114.19774781796721,4.254528928063462,0.11049550611132955
803,380,2.829563800527519,114.40921284424297,3.896560354498131,0.10922141485540411
804,381,3.383185563009598,114.83779283679249,3.597624183758856,0.10945315910405168
806,382,3.702816685559755,115.18515382494734,3.4798213826654454,0.10969343569536706
808,383,3.5361809243773816,115.23097422248945,3.5808426132379503,0.10948817068123348
810,384,3.086609497892093,114.86401161525076,3.8736098779184425,0.10888791573601159
813,385,2.5186654412937197,114.00812384042852,4.54210615776633,0.10809994665212691
815,386,1.777805897492512,112.21046974621812,6.2870982532988124,0.10681201320251106
817,387,1.3398248672359796,109.01479058996559,7.770120277239896,0.10523824669670266
819,388,1.3861576531374258,105.7492463253963,6.780856309768442,0.10403082123418174
821,389,1.421659302827589,103.56182491257904,6.251628481205784,0.1030464740198741
823,390,1.4857138535759122,101.1800673151263,5.714008926977228,0.10242538656366193
825,391,1.9367017004030693,99.33364745661262,4.508734509653658,0.10239650388906356
827,392,2.4384403637658374,98.49933454038118,3.943049232278758,0.10246169140256253
829,393,2.7411428683011456,98.00483023966594,3.6414766830080016,0.10240752807933097
831,394,2.9058786165652974,97.65638479158714,3.4221260782208547,0.1022893746518296
832,395,3.0346691589446686,97.36450133181205,3.248849259849259,0.10218101471170321
834,396,3.081013720607722,97.08628134300236,3.1788189336965282,0.10214055533974552
836,397,3.0545008880502436,96.82950795045647,3.1757985661493477,0.10173156399532791
838,398,3.0074949361692114,96.64300775100838,3.246784854478605,0.09887244939289046
839,399,2.9547363850773056,96.48617082241462,3.465781509276003,0.09081535273502414
840,400,2.932371449735175,96.35655397316913,3.7725530806881045,0.07697501681953381
841,401,3.0359718406897778,96.49897958700785,3.9897333657724614,0.05770527920206196
842,402,3.44623103192798,97.03021425568771,3.918540113241544,0.03709241801064978
843,403,4.0727364713004865,97.53718834512374,3.697576958853502,0.02256026619237248
844,404,4.502995609752446,97.92196042610624,3.5702445915656225,0.014871832715244664
845,405,4.296324329685154,98.21654799117955,3.5753400582253416,0.010940272137618518
846,406,3.5496586749765338,98.44033781051318,3.6452952092018505,0.010044740758993162
847,407,3.062352636899566,98.63805045526703,3.677804498362289,0.009870854471551518
848,408,3.1339142679794056,98.89622761560769,3.7364367344144993,0.009801820893702318
849,409,3.3995228009172305,98.97057350293173,3.7485954016434935,0.012311408947281973
850,410,3.4992673178056575,98.71602095968507,3.6633842588927386,0.01898768451149917
851,411,3.4523957086708212,98.3877103257375,3.5898722739690156,0.027730561425200133
852,412,3.40934454777665,98.09805772191596,3.583686558153055,0.036210104904852866
853,413,3.4199421108489854,97.83118313752747,3.6780624396299917,0.04421810939254617
854,414,3.4722024949469166,97.46360232297425,3.7495088618116252,0.05078015781555459
855,415,3.4895085917547872,97.01458686142918,3.766523113810105,0.05586417478020719
856,416,3.4743945656845505,96.57312322156527,3.8075667932098405,0.0596361684123642
857,417,3.4313326546226515,96.07414077019604,3.923345879378818,0.06421173615210081
858,418,3.4145013717194614,95.42888092364984,4.147208782353133,0.07284364919513778
859,419,3.5540131746102057,94.576161683227,4.307915783168942,0.0855104714069141
860,420,3.6657236972510203,93.73239303823283,4.311828983482988,0.09777404381627365
861,421,3.444905620485324,93.32428810459368,4.402980491746944,0.1064390810700484
862,422,2.895626165255807,93.78051199557954,4.82548812033596,0.11019725927489477
863,423,2.271297647152209,95.4438628322227,5.664559541212988,0.11070756196199805
864,424,1.9698757026181128,97.81160340551227,6.044302526470071,0.11192210775862628
865,425,1.9878989047740523,99.98973218828343,5.779947846027791,0.11524057966634733
866,426,2.0948387326983844,101.36940469559283,5.195570003736917,0.12013678299189333
867,427,1.9836712892879174,102.48512580667841,5.00258440622755,0.12513501022917223
868,428,2.1363238428699964,104.18210646580756,4.765797116659801,0.12873211427353864
869,429,2.516409732717673,105.63014610181013,4.669363221579641,0.1305344969146616
870,430,2.69841346222278,106.70924868661628,4.697356587465481,0.13089986836720055
871,431,2.613061718146428,107.4432303336403,5.009097641285763,0.13035424990017938
872,432,2.1968828196074,109.27501835078043,6.327455011497764,0.12948139557679944
873,433,2.006378764906987,112.49654308576798,6.939217490141187,0.12903860695506364
874,434,2.1172159427910424,115.1881702729435,6.213618568047486,0.12925175716227744
875,435,2.4046575234723773,116.33148333053136,5.29218902851961,0.12855661398078005
876,436,2.561904993480642,116.4873635648085,5.1142959878800465,0.12541500259118146
877,437,2.4506217521992695,116.08671396159528,5.238968130400002,0.11955921818489271
878,438,2.220892943342946,114.84337892826366,5.232103041592824,0.11301159119512397
879,439,2.1677704458941722,113.2625987640616,4.965275846170092,0.10790306891527408
880,440,2.288530117160708,111.70211916000206,4.505003735818413,0.10376555710418091
881,441,2.3498486310269184,110.32519420652686,4.056449388997655,0.09946817129126627
882,442,2.302555931050395,109.30715804413803,3.956164556015279,0.09491360413561689
883,443,2.487599213879319,108.65886580609269,3.719112561230983,0.09024288849627488
884,444,2.7557824769136756,108.28966735650998,3.445215267243739,0.08517046478533409
885,445,2.917696262872974,108.04465318000271,3.33391464218196,0.07727138949775135
886,446,2.904067644112898,107.77012219642839,3.464716081519537,0.06651910732723187
887,447,2.810023355644556,107.28202716676533,3.768388522890294,0.0542879745277136
888,448,2.811720331308565,106.58042352957635,4.30405237299126,0.04628866295004737
889,449,2.767284295151437,106.18776088789745,4.852153218545047,0.04577220713018909
890,450,2.4994831307222993,107.04872643681425,5.239193816003245,0.04715366069177281
891,451,2.2288203315929094,108.54752949871845,5.115235827786161,0.046250992432626335
892,452,1.9941477154897767,109.74805368525104,4.980558690562007,0.042482424186850797
893,453,2.060450862344912,111.04086432463214,4.605982862105947,0.036947425563016605
894,454,2.392694176661562,112.17111423407842,4.201391024376455,0.03265605604550055
896,455,2.621112686590488,112.54391725382415,4.046817946013706,0.030271811695385994
898,456,2.5397012430918955,112.0858146751985,4.025643005911027,0.028525792024497853
900,457,2.3082515914894097,111.27889879469114,4.193844360515876,0.02922837807125932
902,458,2.086015418205383,110.14196104980867,4.738408077209609,0.03581755144064074
903,459,2.214628037844076,109.3524071389253,4.707396897935325,0.05898822153578997
904,460,2.508343378256755,109.39698903392123,4.177452081598175,0.06114528253808983
905,461,2.7417980246999183,109.7593354103739,3.884121310028041,0.07504655010011485
906,462,2.9251556241461425,110.35840355569367,3.959235329760759,0.10289125295753813
907,463,2.813015203433022,111.40315819812297,4.365323685629438,0.13539423971762424
908,464,2.4834701291977606,112.4818138573649,4.540254117550733,0.17004450674541796
909,465,2.2030770809446376,112.99632108485125,4.52998286439634,0.18034900478998814
910,466,2.1199383697049288,112.91769933187435,4.5611398011996025,0.18137522608437234
911,467,2.214319969899487,112.51564851692335,4.6363637322849875,0.17982234541378306
912,468,2.2674973076610523,111.70720694881834,4.951607681628058,0.1871093867308786
913,469,2.2175156499314155,110.58561536166039,5.265396958409513,0.20984895072010268
914,470,2.099868541971716,110.19331538313301,5.6304676576984445,0.23998476261016757
915,471,1.8647924331653647,111.44394765642221,6.223723218540482,0.2568789790824496
916,472,1.5644201181499064,114.36791999107349,7.761012273335284,0.25929436888600765
917,473,1.3973878726676734,117.25446676968723,9.18216175207455,0.2660521190416606
918,474,1.2438237696151424,122.49496225961732,4.626769182102485,0.27044908335792284
920,475,1.1771285305329844,111.42313979011256,10.090412675996019,0.27198945885818315
921,476,1.7420823240471097,106.89885459684508,6.422628500345588,0.27214173573098654
922,477,2.1933129048303193,104.49266222831649,4.87539250333701,0.272858228741739
923,478,2.2527544255019745,103.64235234678434,4.583502252297469,0.2753193312179026
924,479,1.638335825611237,101.28760941385252,7.776817280788703,0.2764774000670194
925,480,1.7216005155050307,99.20821866002969,7.874033805808668,0.2768001887687075
926,481,1.8128721052364891,99.75168583785398,6.830540438529506,0.27639675187700224
927,482,1.4087640622262037,103.04975985067321,8.827155649211026,0.2758415724034789
928,483,1.2584242997604247,107.93116983031872,9.121397487968276,0.27582716701066967
929,484,1.446939902863234,111.81536442816241,6.937626104771363,0.2760907031502262
930,485,2.1968139458482607,114.12772896448959,3.933283573331869,0.26772594232213165
931,486,1.8098238860708071,113.18284952588311,5.479267843570793,0.261802123823065
932,487,1.4366494596103259,108.9574106402728,8.749754835550325,0.25952361846027966
934,488,1.570279001021127,105.29516037184557,6.729968748329969,0.25047366514967134
936,489,1.7940161608742164,107.65623050777833,6.30485191362498,0.2249341522696685
937,490,2.5977413032714733,109.71188529962666,5.337361517851475,0.15789067910069451
938,491,2.8702980662871687,109.94711074553032,4.904653139557924,0.13929368046205168
939,492,2.7829855248177857,110.8701130825338,4.903075250887507,0.13154258675845124
940,493,2.8390671814652446,111.49096291924877,4.974815949397126,0.13176125628613192
941,494,2.891125236146247,111.66278052316564,5.046014320660721,0.14172749211324287
942,495,2.78105563032905,111.97037894011203,5.149873957887045,0.14839394240403858
943,496,2.6096945077527036,112.25579321416457,5.521377273157266,0.1348320686223483
944,497,2.4626970458672695,112.35888565338703,6.247840153064791,0.11031465441682992
945,498,2.2433918187855553,113.4828471841522,6.997417964978538,0.09764505362435998
946,499,2.3339598993683754,115.83155028333356,6.316127077960528,0.10117690052490522
947,500,2.5200982821401725,116.96952426907413,5.473231504472054,0.10944370977535708
948,501,2.298947734885721,117.71653141803523,5.61757431024235,0.11797824597698289
949,502,1.9703265871985136,118.7395486669116,6.372832928022622,0.1344181562242042
950,503,1.792852553750887,118.62829694747184,6.768492297625946,0.15524714452559066
951,504,1.8803714268629053,117.23790392927681,6.114410258277348,0.17205802288222358
952,505,2.061368750657933,116.7709370664736,5.621623299325824,0.1880265244692919
953,506,2.1840368343624994,117.22961954025857,5.529732151436705,0.20443355957727677
954,507,2.155212212400801,118.53875591075312,5.959296055662478,0.23080482084538723
955,508,1.9086521632246591,121.46725977521804,7.071992498068004,0.28237192471724815
956,509,2.0681233008218363,125.49451626190356,6.710117390484283,0.33124013798223456
957,510,2.556067033313709,127.37624620163172,5.695843549641387,0.3682331264890813
958,511,2.594637741270036,127.49327661326214,5.815769965717741,0.3912125982256376
959,512,2.151630396259725,126.23502794490828,6.615186767054046,0.39776939499462083
960,513,1.76877547940359,123.37880711871023,6.845218770964872,0.3941032001491037
961,514,1.5373008849909913,120.7819472371027,6.541873980582371,0.3901971227767822
962,515,1.3597100725465767,118.57505108204533,6.420655165768687,0.38945971027251136
963,516,1.0927622332665383,116.38117352367468,8.016303329687714,0.39125310898547583
964,517,1.051698467543296,112.92149304444776,8.321050984981252,0.3956063853442247
965,518,1.1845734790316098,110.07955297928899,7.293646840716304,0.40078585049449256
966,519,1.3308854688577905,107.35236058268163,6.329518487081551,0.4049181205253375
967,520,1.7674685916182082,105.96542541368149,5.152815259517811,0.4023343574173784
968,521,1.4109582803378267,103.65214225304014,7.976145960089522,0.3931080533807475
969,522,0.9668274371310436,98.0646957655974,11.271059279205904,0.38167619395339025
970,523,1.1400342849849736,90.78900442863876,7.557417498681277,0.3732223885018835
971,524,2.03946485675224,88.63544552989855,4.461850220661617,0.3719511436012128
972,525,2.518045657486772,87.91878562208869,4.224538671114685,0.3715405610676832
973,526,2.8533353265595207,86.9510286674682,3.9452018165591136,0.36379082368739346
974,527,3.2485915394173572,86.4397898546928,3.847598451511962,0.34988766912541264
975,528,3.4376923403105066,86.43084823381186,4.007502612618895,0.3311476631414158
976,529,3.1700025023184115,86.82028289181534,4.437630581624653,0.3119874837745156
977,530,2.6712310037599156,87.95680565660395,5.154612053147183,0.29279270307979666
978,531,2.415955457308617,89.96291417042109,5.547155319393738,0.2806151467119304
979,532,2.4761766119011566,91.66847389365807,5.18803273497377,0.278091363964205
980,533,2.5029626102142206,92.74544749234822,5.000539565068735,0.2774044304367343
981,534,2.3501994586003523,93.36390592966528,5.125202654738777,0.27323187938792554
982,535,2.0911338164262574,93.58385252492077,5.809354735357448,0.2724907559652139
983,536,1.8382150402449877,95.37653512577333,7.497037663549352,0.2643764076216702
985,537,1.6790778482243982,97.12659449438885,7.822425734832456,0.25330842309806617
987,538,1.5929382735298414,97.94154284076772,7.794394036778415,0.25846917635981037
988,539,1.8454215471896684,97.84281651765566,7.2823907794633005,0.2703587194472945
990,540,2.109545311080365,97.74240700479945,6.875497100775791,0.27466167133365427
991,541,2.175876837310322,97.16826218158606,6.069427670149285,0.27571959316717043
992,542,2.219726869549487,96.03667550677196,6.2892974842390394,0.27550177968265005
993,543,2.2914003220579224,95.42815848487709,6.240311116714523,0.27316627895712864
994,544,1.9912916839437955,95.63794997479522,6.0920991358681675,0.2686861788313437
995,545,1.331951438210134,94.20175655559987,7.792384534045951,0.2629825608263697
996,546,1.068387093756116,89.58656841179571,9.622740482088048,0.2583122502465309
997,547,1.344286905313315,85.58881523142625,6.886475412514928,0.25534975031595863
998,548,1.355354464831671,83.79916015118665,6.493306508196695,0.2527631951047636
999,549,1.0265799680527745,80.20236801318381,9.844270604139345,0.25014926959563427
1000,550,1.0889888618567896,75.29668929581278,8.926647259287034,0.24984084873149448
1001,551,1.469995057848401,71.59311633627955,5.946807869974114,0.2564871483369101
1002,552,1.6324024128400056,69.49239743098174,5.422244583084734,0.267601110323802
1003,553,1.7357672873275658,67.88172306828528,5.065569080060976,0.2774045810355337
1004,554,2.037676331894959,67.37686992746308,4.507479497122592,0.28380629897538445
1005,555,2.381291682331742,67.51675062880838,4.5146794298863755,0.2879482640422837
1006,556,2.7710616021897607,67.57683366007457,4.648574337062305,0.29112471576946336
1007,557,3.1498647144470833,67.04399963557013,4.575653863086515,0.30275555232644996
1008,558,3.194492595064634,66.57311412162773,4.4637066341323335,0.30807488169470365
1009,559,2.94809800901822,66.70357894483958,4.50166560527733,0.30246384624913353
1010,560,2.8567328948339785,66.83718678939023,4.502300848489699,0.2780966718859549
1011,561,2.7639332623734942,66.26814684877098,4.567116573475015,0.2414272567655096
1012,562,2.689330356208122,65.53456345969643,4.598160018914171,0.21548053175684148
1013,563,2.619591403129528,65.30654393060037,4.665838064187591,0.19723035737383024
1014,564,2.2403235649779982,64.98448063256396,5.49244769977146,0.17799082763448365
1015,565,1.7085490459877615,62.398288258192366,7.662835771797032,0.16754261974453516
1016,566,1.9831446751008213,58.378833352332904,6.451156511832082,0.18338267189083826
1017,567,2.7326476665958923,56.80130260588338,4.652976736519848,0.19699084104190695
1018,568,2.9093644360798985,56.6177253316416,4.449694939316138,0.20243221358138488
1019,569,2.646733644544851,56.32823391418514,4.7503778552011955,0.20653515092221603
1020,570,2.096976140857145,54.71150676180903,6.349357248596312,0.21073499451988564
1022,571,1.7198926205567138,52.37161866799031,7.178418149821578,0.21767643792583377
1023,572,2.5738304779497567,47.0060164307951,5.389606435137176,0.22237515951458073
1024,573,3.083485335185362,46.57270829086829,4.330313884064704,0.22289076948698822
1025,574,2.906289589845159,47.109786743106895,4.419419197719661,0.22306192046433043
1026,575,2.335411466872685,48.75301627150739,5.408691231405337,0.2238636372850702
1027,576,1.95218119281827,52.06947430122544,7.078209115537581,0.22469480492254895
1028,577,2.0105111643917155,54.66573174518885,6.971926305034172,0.22358976241686743
1029,578,1.9761526164206897,56.45545069528783,7.017098567415308,0.21880331779947398
1030,579,1.8532104692406342,58.517949570240894,7.759510409655002,0.20927173259915036
1031,580,1.6150611674696844,60.51457443010186,9.633028891581812,0.19876744069401175
1033,581,1.499426997804703,66.3598978744306,5.450484837855252,0.19867559662199322
1035,582,1.0632403869195257,66.17155583364926,5.985273467540532,0.21002794368868166
1036,583,1.4901407705628156,55.0611655459939,9.342182208323974,0.22297198905257581
1037,584,1.3234925565228448,58.29691958316202,10.1296538969406,0.22629684170165842
1038,585,1.6029054957708584,59.83573104051859,8.164972531189012,0.23158063872697965
1039,586,2.3081275337918994,58.85057593336935,5.695070919287415,0.23407465354489657
1040,587,2.9021976015013107,58.08627022414055,4.906190253705237,0.23868974131774612
1041,588,3.147215261495644,57.901583861534625,4.840867341971954,0.2358219290302
1042,589,3.06890788136144,57.633236028628424,4.969039662287169,0.22866877541520952
1043,590,2.8555154678307164,56.52706911071304,5.325394148394515,0.21440088245638964
1044,591,2.853960318054883,54.630863773258895,5.636151655128628,0.19856393950132706
1045,592,3.163788851659213,53.10755667210479,5.059215959246921,0.18122156963348438
1046,593,3.0111897631355706,52.96084446890504,4.846016269413244,0.17116393542689418
1047,594,2.3524576467428013,54.11096404928794,5.488436004122867,0.18274347872974667
1048,595,1.8576155559314422,57.3396405827585,7.146765475117993,0.2199144079935514
1049,596,1.8338952159638864,60.34103940616345,7.207544040282129,0.26415922447719387
1050,597,1.683255974434452,62.7747264922942,7.707508284976388,0.29409188660548996
1051,598,1.9785149325428522,65.55648349465173,6.95025592383151,0.3066554181248613
1052,599,2.269886502327758,66.27235307673166,6.632740810231575,0.31164947196829806
1053,600,1.8511822367450914,70.39954496025358,2.967978032151756,0.31246529184981603
1056,601,1.7953897538510823,70.68091179493865,3.2664561270432766,0.3116730806266625
1057,602,1.955490931375421,71.28571517547782,3.9927590298795215,0.3118305526609073
1059,603,1.801996869936846,70.4175763801845,8.69076460239507,0.3154823987011468
1060,604,2.2822957039805054,73.152300728338,6.3930029922778635,0.32217368104304195
1061,605,2.841597401735276,73.6288198800892,5.090301643319732,0.3290281919281446
1062,606,2.7932941308187753,73.79654179040827,5.023791100879035,0.3351332246532934
1063,607,2.0948777241133176,74.81268318420713,6.291544554374369,0.335914419404279
1064,608,1.3636513144704387,78.51512799889339,9.790136104020725,0.32685909330687896
1065,609,1.1356929878456663,84.2763769896134,11.527261100487946,0.309844035805235
1066,610,1.4744396462672156,89.66595847893898,8.212461334337652,0.2917941180277889
1067,611,1.9181017255030606,92.24878155965075,6.090341068112042,0.27529151818118325
1068,612,2.2035979093207687,94.11157701422329,5.585469221970837,0.2623689598105917
1069,613,2.4737499721866802,94.6937332269041,5.4031378870697475,0.25238264057995413
1070,614,2.6357193188490196,93.90578658512906,4.943438330217801,0.24769175806241378
1071,615,2.5540658159949197,92.99347977755414,4.855346934065294,0.24220295790229407
1072,616,2.1601436922757444,92.39463540386105,5.458769033477943,0.24463737499659455
1073,617,1.7260526741207305,91.06371572050605,6.578053924688239,0.2557580101212716
1074,618,1.7193973526799071,88.11813106603879,6.546154006758881,0.2785179490499991
1075,619,2.450320313805093,85.58046935512473,4.788488977279993,0.30440747440613963
1076,620,3.328537884737609,84.54758726050794,4.055810681122299,0.33567407218158574
1077,621,3.7510993741839647,84.3187998578888,4.022514733772374,0.35753495105578087
1078,622,3.7594201766214526,84.61573004308093,4.262935761531747,0.35865772346801433
1079,623,3.3977079266921053,85.5329444136267,4.56842819193957,0.3381130699495237
1080,624,3.313641321265985,87.10721471413468,4.291330825949411,0.316458761520401
1081,625,3.8716813416873768,88.200291162612,3.7460498798540836,0.30803880650990634
1082,626,4.189433810707971,88.43852812019654,3.6266766627306652,0.30801877742487566
1083,627,4.005507401631958,88.34496335913296,3.695852265383535,0.3087424282895028
1084,628,3.519112568506708,88.26365808113583,3.8081635104729545,0.3084021626956611
1085,629,2.7938209297215266,88.31974323918158,4.084966537908054,0.3049880489434563
1086,630,2.0127019007026936,89.12523004504175,5.06462339564542,0.29885209002165947
1087,631,1.4041656171920887,92.71408350767749,8.289425208703,0.2909593595404192
1088,632,1.4186404946363487,96.7015420095582,8.371663479758315,0.28156566750247436
1089,633,1.65834313638988,100.5592610496382,7.034897624574615,0.2742306320376078
1090,634,1.7100883257017296,103.62306049612516,7.024928530810476,0.27380664758143314
1091,635,1.451238407728168,107.84261302374651,8.285193640129313,0.27744082341554277
1092,636,1.6259163820098121,112.40509361607305,6.900506098648835,0.2815409599990333
1093,637,2.039158367157633,115.42652619943713,5.318884909318924,0.28414488235076607
1094,638,2.4153703488465106,116.88350519224818,4.473448194751263,0.28710719994076384
1095,639,2.555529964951138,117.46728555730083,4.184916011742654,0.30026633342689446
1096,640,2.5792838248754753,117.99776128193588,4.121276666502811,0.3278644069698441
1097,641,2.7021650114606803,118.5324339930743,4.147460918514403,0.3590300226744597
1098,642,2.865131510722512,118.81392578814341,4.247557089261186,0.3849535167466126
1099,643,3.037106173065551,119.03403825075026,4.298244136025949,0.39718509365960203
1100,644,3.142293284261037,119.44046584862117,4.257190107027222,0.38982356320487954
1101,645,3.040890685334852,120.16165732752866,4.32983593901689,0.36560256738228847
1102,646,2.8412523049030534,120.69850278295704,4.396150786902847,0.32618426671601225
1103,647,2.4682729048357412,120.33479807860242,4.51021662143196,0.28351411793772535
1104,648,2.006494400603247,119.00259760306663,5.085565033521988,0.24260271495767022
1105,649,1.8656743147327484,117.1496936603747,5.420510957657879,0.20775745579279303
1106,650,2.0611489554300997,115.58505652252306,5.039652034988436,0.1792462188075521
1107,651,2.402888113631928,114.43254464130871,4.417923322426392,0.16329545610244028
1108,652,2.2595169176363554,113.7395024251797,4.333991037932427,0.1578846637418069
1109,653,1.3348855768736578,112.0006988129045,7.083722148204154,0.15629967645084566
1110,654,1.0290569260070164,106.83683006663367,9.652662059861525,0.15572356853025698
1111,655,1.4266164119598408,102.01496480281475,6.097389435381076,0.15536534012573328
1112,656,2.1880941287521654,99.7385893605284,3.9600658927817785,0.15493548102212557
1113,657,2.869970886323505,98.61846021346113,3.6631069521440494,0.1545115094660574
1114,658,3.374706128239174,97.94652356904997,3.494028748484828,0.15439575937901479
1115,659,3.612024813310472,97.4846062186797,3.382876239871955,0.1553099690302163
1116,660,3.5234493137633094,97.07747444460342,3.4063389612031636,0.15719566500708454
1117,661,3.206631819456228,96.54185772184213,3.643848902212665,0.15828761842250277
1118,662,3.1316903647141,95.83313327073755,3.9098961662276053,0.15683629902091967
1119,663,3.290936699073591,95.20797899401289,4.067989527493068,0.15318523267679468
1120,664,3.260333801410236,94.96364293714898,4.187142575427743,0.14815369335946768
1121,665,3.039213028077055,94.98830686716123,4.329800207177148,0.13921835988056466
1122,666,2.9234532329166667,94.73626818974968,4.548754943085639,0.12278116049758625
1123,667,2.861776988488219,94.32216183821893,4.824706732036159,0.09860212657520666
1124,668,2.771605198255152,94.58458425125566,4.838743675869277,0.06718107031952968
1125,669,2.814225231845971,95.31888429235595,4.447023501105531,0.03668121019220253
1126,670,3.0144853184971696,95.5167957344017,4.233948966969916,0.023043961867442155
1127,671,3.2766008116409053,95.05825411118829,4.193301540866919,0.019860846427608023
1128,672,3.3760458536382356,94.45015119365941,4.168249289135841,0.01929484117569931
1129,673,3.2663148871808496,93.83012198430121,4.2480625770546885,0.01922084776468378
1130,674,3.1955251714644124,92.72215954245941,4.422032710807517,0.018773077015153232
1131,675,3.2538699742216775,91.39997636038595,4.381477581008977,0.01802220156605096
1132,676,3.3295018180469422,90.29993264603722,4.2946357334711145,0.017916055523994185
1133,677,3.30958974842227,89.52263151710599,4.402311652160939,0.018538288716235158
1134,678,3.048782097361332,89.325040007708,4.534013473797061,0.019375231618895143
1135,679,2.7275708580515583,89.75518067293335,4.4340957534085454,0.020200133902579777
1136,680,2.5905407708849855,90.32443087393168,4.3966984358561705,0.020672077963591277
1137,681,2.6348619607136534,91.01566691510284,4.819218964887864,0.020899337235724288
1138,682,2.825422983892754,90.9985403737715,5.019808460670545,0.021234491251109468
1139,683,3.1682403836332114,90.17159540151395,4.907072131280731,0.021551706707119263
1140,684,3.4944334104943193,90.53510513282234,4.654672858375574,0.02176800986024249
1141,685,3.4964222934129894,91.58855306846215,4.173722413662801,0.021356805403006593
1142,686,3.11127976311114,92.28638867919402,4.12155344185288,0.019804797628924106
1143,687,2.9517204192308015,92.74241994776487,4.380365045621973,0.01739762178084111
1144,688,3.0807947300604,92.80536093446243,4.547353288612651,0.014493272943765774
1145,689,3.189013878301046,92.68058209999205,4.761239221121147,0.011676246106539903
1146,690,3.285917691238674,91.95113283528465,4.85902845765815,0.00999465873718787
1147,691,3.52108541283197,90.80927063118374,4.45287665368079,0.009594413892354058
1148,692,3.7398063952487446,90.17714060553482,4.124033587598859,0.009721999852401813
1149,693,3.8495587757658707,89.93963591126152,4.019793714341659,0.009811663182647801
1150,694,3.7416692979117925,89.70112316588755,4.095170473122807,0.010007233590543828
1151,695,3.5743054847919624,89.50956938225127,4.307343981981354,0.00998489532728411
1152,696,3.4799779342281374,89.15030118635559,4.356745436313289,0.009976711201962085
1153,697,3.46262555202971,88.47612779362879,4.121188564777923,0.010093967063168055
1154,698,3.4831817132209935,88.16145658619934,3.924926270501991,0.01004828700859315
1155,699,3.4059950538519157,88.15901825709518,3.9035141185003797,0.009162640201509442
1156,700,3.183384430602842,88.14176781682967,4.074760989070956,0.008402866172287991
1157,701,2.894403488431387,87.9641314921647,4.358965801825511,0.008438428386980503
1158,702,2.6894984440237066,87.92762328451371,4.509190899725834,0.008466718247024045
1159,703,2.548465542638598,88.35927826455486,4.577337025676517,0.007925394367729849
1160,704,2.4348054964526042,88.81254238420244,4.801705480657947,0.006886088174460965
1161,705,2.381992801289771,88.4783154378414,4.940354143766963,0.006025965767823862
1162,706,2.4327287296012106,87.63306198868148,4.89387765566301,0.006939002219855401
1163,707,2.5337879825174796,87.30133244534038,5.071577140222836,0.009823181047133842
1164,708,2.6408341004897897,87.01655926275957,5.222663937115363,0.013791035188438484
1165,709,2.798404237188105,86.66903479504714,5.0291263582615,0.02018305825835314
1166,710,2.959102638391941,87.18437409513075,4.683711022219334,0.02955071807559569
1167,711,3.2085776717718186,87.992178809971,4.166420073871421,0.03737942218330535
1168,712,3.3529595868695554,88.27042645070414,3.872827702011683,0.04242273957224959
1169,713,3.318166174631843,88.23680077074158,3.8863836528997555,0.04520830563234925
1170,714,3.2964789099247107,87.88619066391784,4.06148945827613,0.0460896608170344
1171,715,3.440241705942462,87.34870135220437,4.117963162402707,0.046106657885359385
1172,716,3.7186186493257303,87.06992076556321,4.054890780868065,0.04610135654298001
1173,717,3.7944270413052266,87.06542101276857,4.035200991983065,0.04607230950542652
1174,718,3.5155608034826398,87.13735957232664,4.122349958638413,0.046019272222097014
1175,719,3.036502370019766,87.54834093327149,4.3603399979826785,0.045971073698245504
1176,720,2.608286465133345,88.71162751967198,4.687867801840539,0.04923284515142734
1177,721,2.4634585629844095,90.29913054069469,4.869698964580402,0.06439010929348278
1178,722,2.406870901115656,91.6054283820246,4.922521140301677,0.08944876530397601
1179,723,2.1261594246657447,92.74668948568265,5.353772560584037,0.12337671627780561
1180,724,1.837032087016357,94.94117714580885,6.425217333007532,0.15570906232075166
1181,725,2.1736167661389727,97.50712796061622,5.812808759761937,0.17622827952994266
1182,726,2.9425949574475863,98.37268789765318,4.715637513688479,0.1859444736756886
1183,727,3.4621443278966773,98.44780832665275,4.295953444886347,0.189364232186925
1184,728,3.4885155494459155,98.4504195171711,4.221277893830605,0.18962251842311445
1185,729,3.1387087051842375,98.49148574245226,4.309148990777376,0.18982102795437228
