PeakID,Timepoint,Amplitude,Position (px),Sigma (px)
785,244,7.0819909960963106,161.3733228658275,3.3921517648564348
788,245,7.108966733193727,161.12723003558412,3.5305648354556642
791,246,7.152327898899928,160.82724140691087,3.699095860316424
794,247,7.026202770564856,160.54575890950412,3.830157472191085
797,248,6.934050871419614,160.37775893525162,3.88274130073569
800,249,7.004396413988582,160.33440799100794,3.859395476963397
803,250,7.216958187130457,160.36037914715538,3.8049575883277855
806,251,7.494387045487352,160.31373979633904,3.73051654087341
808,252,7.843019362528214,160.09875738673608,3.658896630361935
811,253,8.192704851936385,159.78662388066817,3.6286002180021
814,254,8.250866073538644,159.5002822556989,3.6368465301405375
817,255,7.782643188650555,159.2555439448543,3.719961954593888
820,256,7.117249765924788,159.03589327486682,3.8682649587748377
824,257,6.555335122233082,158.9436789215145,4.028735300099649
827,258,6.2038788032205,158.94737333657292,4.120334639843487
830,259,6.1646176681539595,158.88797894559562,4.10602028715081
833,260,6.370361786378232,158.7514061805486,4.03986626296095
836,261,6.831747660179019,158.60156378471405,3.917057591281195
839,262,7.457822706630549,158.49794423912982,3.786593106044974
842,263,7.944737012499946,158.44893214402663,3.696904700053517
844,264,7.9689930304007515,158.46284419494614,3.665613755279339
847,265,7.749401152482153,158.5859359777711,3.6536917354555416
850,266,7.6384485980560175,158.65035826884542,3.6185612602157136
853,267,7.841370503984284,158.5967986698009,3.586497601998588
856,268,8.315199273868078,158.53927570925455,3.563576150877929
859,269,8.861110489916245,158.4803251824875,3.5396454637014627
862,270,9.530477505664695,158.44049925708862,3.4948475994115955
865,271,10.266894922862772,158.4463007189768,3.455463899022386
868,272,10.665226974831151,158.40519872897818,3.448633944841721
871,273,10.534896277575648,158.29332704619137,3.4717025633901395
874,274,10.27466119151739,158.24403866097674,3.5231100131113235
877,275,9.721792185784416,158.360020536821,3.593656680383724
880,276,9.011976101978611,158.68592050751948,3.6777544152882604
883,277,8.585495962871551,159.10264504853276,3.730156975557487
886,278,8.475658797550926,159.52865915598767,3.701356317748602
889,279,8.633428347661546,159.864507791036,3.6375887997448384
892,280,8.953788093882155,160.02930370734333,3.6230342995440825
895,281,9.324460110806875,159.98837331513184,3.606777976388843
898,282,9.617311182112516,159.83908522538374,3.5855937519411873
901,283,9.785130784685546,159.77060125083204,3.595014922036871
904,284,9.681978619312211,159.80553607268683,3.604401392962282
907,285,9.440730635465213,159.88480535255314,3.6207922419032
910,286,9.076729604372757,159.94489816458656,3.6422602420102534
913,287,8.669769220855981,160.03539072276664,3.66328545458004
916,288,8.523238966211418,160.1596880585151,3.6719893073258354
919,289,8.436161866534642,160.22628609138135,3.654115470090464
922,290,8.406965597954867,160.2647504865568,3.6520640193034417
925,291,8.52616571587992,160.31983106001474,3.644322476840327
928,292,8.68070014460401,160.4230086441687,3.603748042464325
931,293,8.687264093133294,160.5308662450182,3.55644598302655
935,294,8.671379784449067,160.62853963660135,3.5321864831372847
937,295,8.973383098914656,160.6930693375214,3.535368502456182
940,296,9.360553077662999,160.67648912133316,3.524212796935019
943,297,9.609635999285512,160.6359149201463,3.502689568979144
946,298,9.546745782335918,160.62745886707208,3.47133964550138
